,PID,Latitude,Longitude,priceperarea,nn5meanprice,nn5medprice
530,528340030,42.05501590225478,-93.65668986315669,133.2033788174139,134.03658317080917,138.77551020408166
531,528344020,42.054693077078674,-93.65649019435652,124.90317583268784,135.6966237677544,138.77551020408166
532,528344040,42.05478216459611,-93.65666229524248,138.77551020408166,132.92215689347563,133.2033788174139
533,528344060,42.053407919513155,-93.65253054597565,145.53014553014552,128.67814759255845,128.63705972434914
534,528344070,42.05341336780527,-93.65253081839028,143.43434343434345,129.09730801171884,128.63705972434914
535,528344100,42.05340275733797,-93.65230877915735,128.63705972434914,132.0567647537177,143.43434343434345
536,528346050,42.05235627799723,-93.65136840224035,174.47657028913258,138.64861428951963,139.10795087265672
537,528348030,42.05344580567984,-93.65098677280659,105.66037735849056,135.84635684457078,128.19084263178144
538,528351010,42.051982344191906,-93.6574501465908,174.93049119555144,136.51976236844408,131.6722268557131
539,528431120,42.05559925858671,-93.64370481142096,138.09779688339606,158.99119872660202,155.68517165814464
540,528435020,42.054149,-93.644192,158.96478121664887,163.57170170268222,165.33864541832668
541,528435040,42.05414909518153,-93.64371993188,180.69061413673236,157.75171631494595,156.74984005118358
542,528435050,42.054143294806416,-93.64268586610108,161.8683901292597,158.31262552802258,155.86797066014668
543,528435070,42.05414646129117,-93.64249539030304,142.9471032745592,158.38800535463506,156.74984005118358
544,528439010,42.05320373339322,-93.64314439766459,169.17808219178082,150.15998247595056,143.56435643564356
545,528439030,42.05319988784583,-93.64329328050944,143.56435643564356,153.8237235968143,169.05071521456438
546,528439040,42.053197343475645,-93.64336770333746,169.05071521456438,148.72645184103013,143.56435643564356
547,528439060,42.05319491137076,-93.64441004293738,171.08938547486034,147.55083043428007,143.56435643564356
548,528439080,42.05319057536633,-93.6445589124227,165.33864541832668,148.70097844558683,143.56435643564356
549,528441020,42.05325495106722,-93.64175669885306,128.36123795027905,163.9389885775089,169.17808219178082
550,528354050,42.05269867702985,-93.65677224954828,113.05460750853243,148.89493910584787,134.02384500745154
551,528354060,42.05269711301851,-93.6568352010048,134.02384500745154,144.70109160606404,131.6722268557131
552,528354100,42.05252353097934,-93.65681747035332,131.52941176470586,145.1999782546132,134.02384500745154
553,528354110,42.052526837622345,-93.65673425317104,131.6722268557131,145.17141523641175,134.02384500745154
554,528358010,42.051429399021785,-93.65514834748907,151.39534883720933,139.87697181930938,128.70890136327185
555,528358030,42.0513213962891,-93.6553619764256,128.39325018341893,141.9263349879289,151.39534883720933
556,528360050,42.04941396291258,-93.65618535915159,167.0,127.75826146299008,130.86026399635867
557,528363020,42.05071779591837,-93.65623720408165,115.95361855257894,144.4142613140969,151.39534883720933
558,528363050,42.05073836734694,-93.65624463265307,152.6902569074164,137.0669336431294,128.39325018341893
559,528363070,42.051655,-93.65374200000001,128.70890136327185,129.75438632861022,126.6213712168005
560,528363110,42.05119337267341,-93.6552020466378,165.6412683388547,134.47673135684175,128.39325018341893
561,528363130,42.05107926363038,-93.65547222740419,123.95118230358506,142.81474856389565,151.39534883720933
562,528364110,42.05068265132377,-93.6536963956872,114.57921770051365,119.85161616564608,126.6213712168005
563,528365060,42.049582,-93.655958,141.02564102564102,132.95313325786188,130.86026399635867
564,528365070,42.049710384368744,-93.65412668416836,98.2615268329554,122.17055350098963,119.43687556766577
565,528365080,42.049705285158616,-93.65395841023458,130.86026399635867,115.65080606830898,114.80601741884401
566,528365090,42.049698473366526,-93.65379020401356,114.80601741884401,118.8616553838119,119.43687556766577
567,528366040,42.04952265171645,-93.65361834715776,112.54019292604502,119.3148202823717,119.43687556766577
568,528366050,42.04951401231898,-93.65345176877531,133.20941759603468,115.18097534837378,114.80601741884401
569,528366070,42.04950416439778,-93.65311839997617,119.43687556766577,117.93548375404755,114.80601741884401
570,528376010,42.05257444095413,-93.65405592868406,130.02364066193854,139.45433975799833,145.4849498327759
571,528382020,42.052651608118204,-93.65105375093329,127.7533039647577,136.34360265519402,139.10795087265672
572,528382030,42.0526518040591,-93.65107187546663,120.17400761283308,137.85946192557896,139.10795087265672
573,528385050,42.05169484456146,-93.65313168385708,126.15235322658906,134.88194024633142,128.70890136327185
574,528386040,42.051054,-93.65332,126.6213712168005,122.33119733065425,126.15235322658906
575,528387030,42.05092,-93.65143499999999,118.0779569892473,141.35586217362282,139.10795087265672
576,528387050,42.05042086269845,-93.65175955183149,127.40949694405266,138.94107087853783,134.05405405405406
577,528390020,42.04946678372613,-93.65117696467395,151.7362858580775,132.6388139659059,127.40949694405266
578,528390100,42.049831,-93.650689,164.2156862745098,131.74575484751767,127.45098039215686
579,528390210,42.05090480000153,-93.65094213329935,134.05405405405406,138.1606427606615,139.10795087265672
580,528427010,42.05578514147359,-93.64301594536896,148.81518987341772,165.12422250182712,155.68517165814464
581,528427020,42.055776099002976,-93.64306737442055,166.62125340599454,161.56300979531176,152.09125475285168
582,528427040,42.055767600914685,-93.64317123841688,155.68517165814464,163.75022614488176,152.09125475285168
583,528427070,42.055764769960014,-93.6439890703599,110.7087428867046,164.46900952594032,155.68517165814464
584,528429050,42.05500898502181,-93.64226350056916,147.39517153748412,167.996185537605,156.74984005118358
585,528429070,42.055541504728296,-93.64257687432331,152.09125475285168,169.27869543228,162.1462264150943
586,528429090,,,167.9790026246719,,
587,528429100,,,201.688622754491,,
588,528429110,,,193.25273224043715,,
589,528429120,,,201.7167381974249,,
590,528431020,42.05499166390205,-93.64249250089716,162.1462264150943,165.04597456208296,155.86797066014668
591,528431040,42.05553094484571,-93.64282399104836,213.12563580874874,157.07181922110058,155.68517165814464
592,528431050,42.0544825,-93.64259794157327,155.86797066014668,155.80383187751755,156.74984005118358
593,528431060,42.054311579729365,-93.64253480339607,156.74984005118358,155.62745799931017,155.86797066014668
594,528431070,42.05430953383287,-93.64266101521423,155.30759951749098,155.9159061060487,156.74984005118358
595,528441080,42.05309084193615,-93.64174737256448,181.2278630460449,150.42192554551028,150.41782729805013
596,528441090,42.05309237188999,-93.64170697555691,187.95180722891567,149.0771367089361,150.41782729805013
597,528477050,42.052361100598375,-93.64250793879313,154.45939212755357,142.04876882977197,137.18411552346572
598,528477070,42.052357182952434,-93.64235910059388,150.41782729805013,142.85708179567266,137.18411552346572
599,528477080,42.052356,-93.64225902147986,130.91936312275294,157.35755085985056,154.45939212755357
600,528478030,42.05226690017801,-93.64060076646572,125.50200803212853,143.12199685779726,150.14836795252225
601,528478040,42.05226586515384,-93.64050502672987,127.68130745658836,142.68613697290533,150.14836795252225
602,528480020,42.052132986853664,-93.64365631551216,129.40090857467348,131.34699156265035,128.2239819004525
603,528480040,42.05214107653553,-93.64350700503826,129.03225806451613,131.42072166468182,128.2239819004525
604,528480060,42.05217516802972,-93.6424376975465,163.49855630413862,151.5852404318032,150.41782729805013
605,528480070,42.052185865447115,-93.64236547683237,137.18411552346572,156.84812858793777,154.45939212755357
606,528445060,42.053028849716924,-93.64438646886093,138.87147335423194,153.99441285840575,165.33864541832668
607,528445070,42.053027309472206,-93.64446160496377,120.92896174863388,157.5829151795254,165.33864541832668
608,528456180,42.050894770020435,-93.64654466536169,136.4352051835853,156.74402249116568,157.6029962546816
609,528456200,42.05101239213435,-93.64681678195528,155.39906103286384,152.95125132130994,157.6029962546816
610,528456220,42.05113429387191,-93.64708701903446,132.0754716981132,157.6159691882601,157.6029962546816
611,528456230,42.05118981781087,-93.64722440955204,157.6029962546816,152.51046427694638,155.39906103286384
612,528456240,42.051244347699615,-93.64736223447909,171.01806239737274,149.82745104840816,155.39906103286384
613,528458030,42.051644599084355,-93.65040288892547,155.02915451895043,150.76927684263882,142.29910714285714
614,528458060,42.051640833370364,-93.650460159159,163.9087018544936,148.9933673755302,142.29910714285714
615,528458070,42.05163957813237,-93.65047924923681,139.10795087265672,153.95351757189758,155.02915451895043
616,528458080,42.051638322894384,-93.6504983393147,142.29910714285714,153.31528631785747,155.02915451895043
617,528458110,42.05031279999999,-93.64816259999999,167.62452107279694,152.88062029691991,163.3986928104575
618,528458120,42.05031279999999,-93.64816259999999,137.82542113323123,158.84044028483305,164.70994475138122
619,528458140,42.05031279999999,-93.64816259999999,163.3986928104575,153.72578594938778,164.70994475138122
620,528458180,42.05031279999999,-93.64816259999999,164.70994475138122,153.46353556120306,163.3986928104575
621,528462040,42.050214596203936,-93.64835153270799,127.45098039215686,160.91532843304793,164.70994475138122
622,528477020,42.05230299257608,-93.64365697352228,150.78502415458937,135.99760280428552,129.40090857467348
623,528477040,42.05230945904727,-93.64348184635656,128.2239819004525,145.43522784509423,150.78502415458937
624,528480090,42.051428253784565,-93.64252609194008,184.94550408719346,144.9425160182767,151.5151515151515
625,528480110,42.05142301513821,-93.64265836776028,117.03088578088577,151.19301273897787,151.5151515151515
626,528480130,42.05141960255021,-93.6427686299776,155.48387096774192,143.50241570160665,139.0205371248025
627,528480150,42.05138919534893,-93.64367262325129,125.0,152.22531927776245,144.31206764027672
628,528480160,42.0513878166948,-93.64373879864945,123.69369369369369,152.48658053902372,144.31206764027672
629,528480180,42.05138551893792,-93.64384909097969,164.9804292929293,144.22923341917658,139.0205371248025
630,528482010,42.05211211938322,-93.64081258920635,150.14836795252225,138.19272487371853,127.68130745658836
631,528482020,42.05210678848806,-93.64072038253977,154.21686746987953,137.37902497024706,127.68130745658836
632,528482030,42.052099349194386,-93.64062832128064,108.47318870241507,146.52776072373996,150.14836795252225
633,528482040,42.05209502548215,-93.64053606379284,175.0902527075812,133.20434792270675,127.68130745658836
634,528482090,42.051058256022365,-93.63971724582727,137.87510137875105,128.10175130699184,125.59694364851957
635,528482130,42.051301476252156,-93.64100410148941,125.59694364851957,147.78534901747767,150.9980682549903
636,528488100,42.05125546848755,-93.64269276238964,151.5151515151515,148.15857312018008,144.31206764027672
637,528488120,42.05122408118039,-93.64361043552431,139.0205371248025,149.42121185280195,144.31206764027672
638,528488130,42.0512234774297,-93.64365523268008,144.31206764027672,148.3629057497071,139.0205371248025
639,528488140,42.05122208592715,-93.64372242237481,189.11986863711,139.40134555034044,139.0205371248025
640,528490040,42.05100085340539,-93.64084716337558,150.9980682549903,132.84134252497282,126.4367816091954
641,528490070,42.05088919830085,-93.63984883545916,126.4367816091954,130.38941526090292,125.59694364851957
642,528490080,42.05089156910706,-93.63977789364256,120.08101851851852,131.6605678790383,126.4367816091954
643,531375130,42.03779023299646,-93.69052701683279,137.34290843806104,140.08564271211804,139.13824057450628
644,531375140,42.037745,-93.690134,136.1974405850091,136.624155434213,137.34290843806104
645,531363010,42.03776586661637,-93.69189589648502,130.54187192118226,130.54603546652714,128.60892388451444
646,531363030,42.03777201128099,-93.69195511732237,133.21647677475895,131.27116177713566,130.54187192118226
647,531363040,42.03777543044025,-93.69199067657864,128.60892388451444,132.19267235518458,130.55555555555554
648,531363050,42.037777709879755,-93.69201438274948,123.92055267702936,129.01538874454022,130.54187192118226
649,531363060,42.0378234377822,-93.69245258059428,130.55555555555554,127.68838816883502,128.60892388451444
650,531363080,42.037829572853596,-93.69251180039196,122.15411558669001,129.3686761626081,130.54187192118226
651,531367050,42.036212,-93.6924465,111.8042226487524,112.76444594062028,109.1018685955395
652,531369010,42.036212,-93.6924465,106.5121412803532,113.8228622143001,111.8042226487524
653,531369020,42.036212,-93.6924465,134.2592592592593,108.2734386185189,109.1018685955395
654,531369060,42.036212,-93.6924465,109.1018685955395,113.30491675126284,111.8042226487524
655,531371050,42.03528965968997,-93.69184014108127,154.08333333333334,116.85820270806309,111.8042226487524
656,531371070,42.03528065637948,-93.69243150921578,110.84905660377359,124.48272335485076,115.75466025255562
657,531373060,42.03512386445076,-93.69182330890915,115.75466025255562,124.52393732421865,111.8042226487524
658,531375040,42.03789478718914,-93.69152303149954,142.72890484739676,128.30260774114566,128.60892388451444
659,531375050,42.037889415788776,-93.69147201386849,124.25531914893615,129.60677038784655,130.54187192118226
660,531375070,42.037880984107865,-93.69138693054299,124.89044697633656,127.19714933282519,124.25531914893615
661,531375090,42.03779939641082,-93.69062607322523,127.46858168761221,142.06050806220782,139.13824057450628
662,531375100,42.03779751992414,-93.69060626586594,136.44214162348877,140.26579607503248,139.13824057450628
663,531375110,42.03779564343747,-93.69058645850664,142.72890484739676,139.0084434302509,137.34290843806104
664,531375120,42.037792828707474,-93.69055674746764,139.13824057450628,139.72657628482898,137.34290843806104
665,531376010,42.03678026115666,-93.6912138297628,105.48780487804878,129.7087048600368,121.80349932705248
666,531376030,42.036697748221115,-93.69121222236794,109.13404507710555,125.9235744056843,121.80349932705248
667,531376050,42.03758888668608,-93.69114010099126,116.65615141955836,134.37981878575852,124.89044697633656
668,531376060,42.037556920296716,-93.691149759933,121.80349932705248,133.3503492042597,124.89044697633656
669,531376070,42.037524195599936,-93.69115714938067,146.29948364888125,128.45115233989392,124.25531914893615
670,531452020,42.03470498605157,-93.68622929966419,108.38779956427015,125.9441616385703,108.85885885885885
671,531452050,42.03480396512893,-93.68622974916045,166.2234042553191,114.37704070036052,108.38779956427015
672,531452070,42.03552981169622,-93.68623304546637,108.85885885885885,146.23148183957997,154.92957746478874
673,531452080,42.03556280472201,-93.68623319529848,123.03290414878396,143.39667278159496,154.92957746478874
674,531452100,42.03562879077359,-93.68623349496264,124.07559572719805,125.79121647739798,123.03290414878396
675,531452140,42.03637109386144,-93.68624166123048,128.35696413678065,118.35366813082116,119.35683364254791
676,531452180,42.03651955306964,-93.68624346346672,111.52522935779815,119.84070698413362,119.35683364254791
677,531452210,42.03729670808676,-93.68658825997936,113.63636363636364,116.5497115756197,113.77777777777777
678,531376090,42.037645728524225,-93.69074628294779,154.6503448275862,136.62415543421304,137.34290843806104
679,531379030,42.036860243728135,-93.68918278391688,101.79640718562874,120.24840979652895,119.48051948051949
680,531379050,42.036862676524244,-93.68929512185456,103.67577756833175,119.87253571998835,119.48051948051949
681,531380080,42.036212,-93.6924465,97.1563981042654,115.69401084951767,111.8042226487524
682,531380110,42.036212,-93.6924465,116.79256246368394,111.76677797763395,109.1018685955395
683,531382070,42.03579438904468,-93.69133791874155,139.3709327548807,119.45768051842,111.8042226487524
684,531382090,42.036212,-93.6924465,113.11373523927904,111.76677797763395,109.1018685955395
685,531382110,42.036212,-93.6924465,97.0238095238095,111.76677797763395,109.1018685955395
686,531382120,42.036212,-93.6924465,115.24717093508042,111.76677797763395,109.1018685955395
687,531384030,42.03498006470297,-93.68991858232671,114.06155703077852,127.41651744193359,132.69088213491474
688,531384070,42.035216955754144,-93.68951234693058,105.35714285714286,122.7227680282057,114.06155703077852
689,531385020,42.03698944897959,-93.68877371428572,131.7991631799163,107.08657480165338,103.67577756833175
690,531385060,42.03617143045268,-93.68876227146406,113.59570661896244,121.68950938315552,131.7991631799163
691,531385070,42.03613564403293,-93.68876404466505,132.69088213491474,117.87047427996507,113.59570661896244
692,531385130,42.03513882316325,-93.68930842325092,143.90896921017404,115.01240275759949,113.59570661896244
693,531450030,42.03738444352039,-93.68789867139569,100.74841681059296,122.6266232213959,119.48051948051949
694,531450040,42.037328774081566,-93.6878976855827,109.73175296319401,120.82995599087569,119.48051948051949
695,531450090,42.036345280662346,-93.68788026955342,138.48531684698608,115.93154486018321,113.59570661896244
696,531450120,42.03551023907999,-93.68786548235872,99.13294797687858,119.31353102746122,113.59570661896244
697,531450170,42.0352689834337,-93.68786272053362,109.35672514619884,126.91986610866255,125.41163556531285
698,531451020,42.03638884285896,-93.68646893724336,119.35683364254791,120.1536942296677,123.03290414878396
699,531451030,42.03635612057922,-93.6864682868005,113.77777777777777,121.26950540262173,123.03290414878396
700,531451110,42.035488934679215,-93.68645464146186,154.92957746478874,126.11571251088603,123.03290414878396
701,531451150,42.03468709238535,-93.68645026777664,101.10584518167455,136.16600977253538,152.6861451460886
702,531451280,42.03543759742004,-93.68764255174864,102.43902439024392,125.463240600033,125.41163556531285
703,531452010,42.03465549651289,-93.68622907491604,98.60312243221036,136.66655432242823,152.6861451460886
704,531452260,42.03767742851948,-93.68875931453856,119.48051948051949,109.55030354153276,103.67577756833175
705,531453010,42.034671747183744,-93.6849951387715,138.55970829535096,129.08905844335618,109.33503836317136
706,531453040,42.034760609510606,-93.68499576324322,109.33503836317136,134.9339924297921,138.55970829535096
707,531453100,42.035688727146635,-93.68500228550349,115.71428571428572,120.77584536509849,123.03290414878396
708,531453140,42.035634898410905,-93.68522470040688,162.89592760180994,116.2033365624596,115.71428571428572
709,531475220,42.03566380909658,-93.68392168757799,85.01594048884166,125.56614351007514,115.71428571428572
710,531477020,42.037065999999996,-93.67867338888891,97.50297265160525,74.33966882003514,72.24909310761791
711,531477040,42.037015999999994,-93.67867394444444,71.2871287128713,79.58283760778194,72.33796296296295
712,531478010,42.03577746938775,-93.68175228571428,101.32575757575758,106.00571045502583,112.35955056179778
713,531479020,42.035291734693885,-93.68036485714286,96.93877551020408,100.49508190040639,101.32575757575758
714,532351050,42.036070387755096,-93.67440985714286,130.08130081300814,133.27777795007478,132.63263263263264
715,532351060,42.03608293877551,-93.67452128571428,131.07287449392712,133.07946321389096,132.63263263263264
716,532351090,42.03625767346938,-93.67609259183672,72.33796296296295,100.69861406387729,112.24489795918369
717,532351140,42.036373,-93.677215,58.885383806519464,87.5929232361864,72.33796296296295
718,532351150,42.036377966976005,-93.677257350006,72.24909310761791,84.92018137596672,72.33796296296295
719,532353020,42.035400277951524,-93.67603409068205,112.24489795918369,122.98677079940164,124.5874587458746
720,532353030,42.03536472396376,-93.67601192089813,118.90999174236168,134.7371798583367,137.7551020408163
721,532353050,42.03528206398965,-93.6759448345423,157.89473684210526,126.94023083838799,124.5874587458746
722,532353120,42.03478771651257,-93.67697466213608,135.0671140939597,130.2784374660683,124.5874587458746
723,532353130,42.03484686085428,-93.67697577022679,137.7551020408163,129.74083987669698,124.5874587458746
724,532353180,42.03514258197271,-93.67698065927452,124.5874587458746,132.37436853568533,135.0671140939597
725,532354010,42.035940857142855,-93.67474,136.5979381443299,131.97445048381041,131.07287449392712
726,532354060,42.03587810204082,-93.67418285714285,124.8817407757805,131.7046548444852,131.07287449392712
727,532354070,42.03586555102041,-93.67407142857141,132.63263263263264,130.15447647311476,130.08130081300814
728,532354090,42.03487773148428,-93.67371450855043,128.13852813852813,131.30443515892432,130.0607287449393
729,532354150,42.03462185714285,-93.67417240816329,156.25,122.63516916699533,114.86013986013987
730,532354160,42.034622285714285,-93.6742680408163,163.19444444444446,121.24628027810643,114.86013986013987
731,532354230,42.03537914558364,-93.67575486674556,141.2037037037037,119.5971055301887,118.90999174236168
732,532376040,42.034644923973964,-93.66951756572132,115.17857142857143,106.05724762977687,109.22330097087378
733,532376080,42.03475459306628,-93.66951160057666,128.04878048780492,103.48320581793016,109.22330097087378
734,532376090,42.03477656100864,-93.66951124378872,84.84669811320755,112.12362229284963,115.17857142857143
735,532376110,42.03547188676149,-93.66951442264771,141.44736842105263,108.63566435867904,122.1153846153846
736,532376160,42.035707244897964,-93.67111710204081,154.92170022371366,132.1055111539463,129.2134831460674
737,532376170,42.03571148979592,-93.67115820408165,129.2134831460674,137.30471895630825,139.4230769230769
738,532376180,42.035715734693866,-93.67119930612243,127.61276127612759,137.6248633302962,139.4230769230769
739,532376250,42.03586157142858,-93.672579,144.32432432432432,134.18802637794818,135.55555555555554
740,532377050,42.035684591836734,-93.67249157142857,139.4230769230769,135.1682758581977,135.55555555555554
741,532377060,42.03492614970521,-93.67217225423157,135.55555555555554,137.61360310208187,139.13525498891352
742,532377100,42.034685187930975,-93.67212195721363,127.8846153846154,136.51068973601062,137.30074388947926
743,532377130,42.0347092512174,-93.6734836316701,114.86013986013987,133.96011281460198,130.0607287449393
744,532377140,42.0347575024348,-93.6734832633402,130.0607287449393,130.91999503764208,128.13852813852813
745,532378050,42.0353174,-93.67095712383178,118.0419921875,142.7947526405993,146.524064171123
746,532378070,42.035543921953604,-93.67104108534794,146.524064171123,133.78503836446444,129.2134831460674
747,532378110,42.03538295383696,-93.66976906886673,122.1153846153846,112.50206111981265,128.04878048780492
748,532378120,42.03469450295671,-93.66973712848696,72.2025462962963,114.65245265623189,115.17857142857143
749,532378130,42.034672668637796,-93.66973775232464,135.96491228070178,101.8999794593508,109.22330097087378
750,532378160,42.03458848484848,-93.66994189898986,109.22330097087378,114.6749601824857,115.17857142857143
751,532378180,42.034589545454544,-93.67004396969696,134.8684210526316,109.54593616613415,115.1603498542274
752,532378200,42.03459803030303,-93.67086053535351,155.7017543859649,122.9189615909424,118.0419921875
753,532378220,42.03476522873856,-93.67190502706886,137.30074388947926,135.26383450050986,135.55555555555554
754,532378240,42.03489390322482,-93.67191825955149,139.13525498891352,134.89693228062302,135.55555555555554
755,532476050,42.037211,-93.660602,98.2615268329554,139.97726117549863,135.67143516382095
756,532476080,42.037650851170994,-93.662182122783,119.85617259288854,135.658332023512,135.67143516382095
757,532477030,42.037487878550756,-93.6621167912013,134.26573426573427,132.77641968894287,135.67143516382095
758,532477040,42.03748254812343,-93.66223155216619,135.67143516382095,132.4952795093255,134.26573426573427
759,532478020,42.03728355858157,-93.66016848302029,136.5441906653426,152.89344658683095,149.37925510612737
760,532479020,42.034612217391306,-93.660487,85.31383302864106,113.2937145714388,100.52910052910052
761,532479050,42.03465486956522,-93.660487,124.39729990356798,105.47702119645339,92.5925925925926
762,532479120,42.03468253846154,-93.66195007692309,100.52910052910052,100.66909340365441,115.47344110854506
763,533212050,42.047567265550725,-93.64492680751785,137.5,123.95012992614583,124.58333333333331
764,533212060,42.047554433193056,-93.64492689647699,122.97734627831717,126.85466067048242,125.83333333333331
765,533212100,42.04749027140474,-93.64492734127278,125.83333333333331,125.63028800736689,122.97734627831717
766,533212110,42.04747743904708,-93.64492743023192,120.52330335241209,126.69229400355114,124.58333333333331
767,533212120,42.0474646066894,-93.64492751919107,122.56745707277187,126.28346325947919,124.58333333333331
768,533213010,42.047427363923276,-93.6475996487335,128.62108922363848,143.7095179972085,144.22241529105125
769,533213020,42.0474208778708,-93.64758041232044,155.25477707006368,138.38278042792348,140.90582314881382
770,533213040,42.047117,-93.646828,117.26716519374577,185.957620627443,195.88953114964679
771,533213070,42.04711876691764,-93.64634438338976,119.5203197868088,131.9281743979584,117.58827448367757
772,533110130,42.045752800629714,-93.65387228156985,107.57136946628052,119.44122588552804,108.08796123742079
773,533120030,42.04741032017221,-93.6533032150516,107.47330960854092,124.3745611534531,118.18825194621373
774,533125080,42.04772329614281,-93.65357221984912,108.08796123742079,121.02308150797276,118.18825194621373
775,533125120,42.04859977363349,-93.65367775597777,118.18825194621373,121.39573655803913,119.43687556766577
776,533125140,42.048599222251774,-93.65334224019912,133.70423546302942,118.29253985467601,118.18825194621373
777,533128030,,,116.7755991285403,,
778,533128090,,,161.33004926108376,,
779,533130020,42.047710992788474,-93.64928363581829,98.80395215808632,142.33803572971055,154.3307086614173
780,533130130,42.04576801482544,-93.6526501994263,154.32098765432102,110.09130224791996,107.57136946628052
781,533130160,42.04577395463849,-93.65232379747751,128.08988764044943,115.33752225069426,107.57136946628052
782,533130170,42.045772413444254,-93.65221498916408,99.23398328690807,121.10870312140256,108.08796123742079
783,533135020,42.04756942857143,-93.65029857142858,133.90313390313392,135.31819938070106,154.3307086614173
784,533205060,42.047431926704824,-93.64807924431726,174.73118279569889,143.71806911440044,144.22241529105125
785,533205110,42.0476047890515,-93.64810461004221,155.29753265602326,141.52355010585217,144.22241529105125
786,533206020,42.0477401256381,-93.64778782365164,93.42762063227951,143.7180691144004,144.22241529105125
787,533206040,42.047505,-93.647671,154.3307086614173,138.56759410965273,140.90582314881382
788,533206050,42.04748696849148,-93.64765887536495,140.90582314881382,141.25257121217345,144.22241529105125
789,533206060,42.04745090547442,-93.64763462609487,144.22241529105125,140.58925278372595,140.90582314881382
790,533206070,42.047440452866546,-93.64761628687972,123.83386581469648,144.66696267899692,144.22241529105125
791,533208020,42.04771201799954,-93.64670427559805,143.49112426035504,142.52920999616924,142.97188755020082
792,533208040,42.04769896383669,-93.64665561664779,161.0797743755036,139.01147997313953,142.97188755020082
793,533208050,42.04769447845685,-93.64663943537052,157.97914995990376,139.6316048562595,142.97188755020082
794,533208080,42.047715503863365,-93.64604748389922,137.52,143.72343484824026,143.49112426035504
795,533208090,42.04772986946443,-93.64603878546193,113.09523809523809,148.60838722919263,143.49112426035504
796,533208140,42.047816063070826,-93.64598659483784,142.97188755020082,142.6330573382001,143.49112426035504
797,533210060,42.048473157977575,-93.64607655608327,129.16666666666666,142.52920999616927,142.97188755020082
798,533212010,42.04761859498139,-93.64492645168123,125.83333333333331,126.28346325947919,124.58333333333331
799,533212020,42.04760576262371,-93.64492654064041,124.58333333333331,126.53346325947919,125.83333333333331
800,533213120,42.04711701639097,-93.64596287283821,111.62040025823113,121.34000968162961,120.71330589849107
801,533213130,42.04711534426065,-93.64588658189213,117.58827448367757,120.14643483654031,120.71330589849107
802,533213140,42.04711367213032,-93.64581029094609,120.71330589849107,119.5214285535776,119.5203197868088
803,533215020,42.04653480740365,-93.64691694110472,183.15018315018315,185.46625508277967,195.88953114964679
804,533215030,42.04654109010214,-93.64691249724484,217.55725190839692,178.58484133113694,192.45172615564655
805,533215040,42.04654737280063,-93.64690805338492,204.369274136716,181.2224368854731,192.45172615564655
806,533215070,42.04684747222199,-93.64676810351378,195.88953114964679,182.95912010893767,192.45172615564655
807,533215080,42.04685516319425,-93.64676784057457,192.45172615564655,183.64668110773772,195.88953114964679
808,533217050,42.04694863364057,-93.64577722964748,127.79552715654951,118.10498430196594,119.5203197868088
809,533217060,42.04694850691245,-93.64576958371799,121.08262108262107,119.44756551675161,119.5203197868088
810,533221030,42.04617095588393,-93.64667015467221,111.44179894179894,113.88052417598166,112.84170375079466
811,533221040,42.04617168716721,-93.64668095879291,119.04761904761904,112.35936015481764,112.52383979656707
812,533221060,42.046173149733775,-93.64670256703432,112.52383979656707,113.66411600502803,112.84170375079466
813,533221080,42.04617461230033,-93.64672417527576,108.92388451443571,115.5084456857929,116.0655737704918
814,533221090,42.046175343583606,-93.64673497939646,112.84170375079466,114.72488183852116,116.0655737704918
815,533221100,42.04617607486689,-93.64674578351715,116.0655737704918,114.08010783458171,112.84170375079466
816,533221110,42.04617680615016,-93.64675658763788,117.06349206349206,113.88052417598165,112.84170375079466
817,533223010,42.046461875977286,-93.64544681251397,126.65289256198349,121.50673295946424,119.39218523878435
818,533223020,42.04645711033484,-93.64544674443337,109.4632768361582,124.94465610462927,126.65289256198349
819,533223030,42.04645234469238,-93.64544667635276,107.43801652892563,125.34970816607581,126.65289256198349
820,533223050,42.04644281340748,-93.64544654019151,135.02722323049002,119.83186682576293,119.39218523878435
821,533223080,42.04623312513961,-93.64544354464485,119.39218523878435,123.36903665244809,128.7037037037037
822,533223100,42.046223593854705,-93.64544340848364,136.21296296296296,120.00488110761236,119.39218523878435
823,533223110,42.046218828212254,-93.64544334040305,128.7037037037037,121.50673295946424,119.39218523878435
824,533251110,42.04475538230206,-93.6460220352635,107.9593564775614,156.54666272776439,136.58940397350997
825,533251120,42.04475561393878,-93.64599539703968,131.89935064935065,151.75866389340655,136.58940397350997
826,533251130,42.04475584557552,-93.64596875881588,135.47486033519553,151.0435619562376,136.58940397350997
827,533252020,42.04376906424129,-93.64629760406144,136.58940397350997,144.70941819688292,143.81933438985737
828,533252040,42.04377237616086,-93.646133736041,188.1641086186541,134.39447726785406,136.58940397350997
829,533234020,42.04661079961037,-93.64350378515024,124.65064281721632,137.00126883379545,137.44588744588742
830,533236040,42.04713095757547,-93.64229065662519,120.74947952810548,123.19054313691353,124.45550715619166
831,533236050,42.047128208125024,-93.6423082138302,99.19493962047152,127.50145111844036,124.45550715619166
832,533236060,42.04712545867458,-93.64232577103519,107.18789407313996,125.90286022790664,124.45550715619166
833,533236070,42.04712270922413,-93.6423433282402,124.45550715619166,122.44933761129633,120.74947952810548
