,PID,Latitude,Longitude,SalePrice,nn5meansaleprice,nn5medsaleprice
636,528480130,42.05141960255021,-93.6427686299776,241000,206065.0,197000.0
637,528480150,42.05138919534893,-93.64367262325129,197000,212275.4,205950.0
638,528480160,42.0513878166948,-93.64373879864945,205950,210485.4,197000.0
639,528480180,42.05138551893792,-93.64384909097969,261329,199409.6,197000.0
640,528482010,42.05211211938322,-93.64081258920635,253000,262400.0,256000.0
641,528482020,42.05210678848806,-93.64072038253977,256000,261800.0,253000.0
642,528482030,42.052099349194386,-93.64062832128064,265000,260000.0,253000.0
643,528482040,42.05209502548215,-93.64053606379284,291000,254800.0,253000.0
644,528482090,42.051058256022365,-93.63971724582727,340000,226800.0,220000.0
645,528482130,42.051301476252156,-93.64100410148941,263000,259900.0,256000.0
646,528488100,42.05125546848755,-93.64269276238964,185000,215415.0,200825.0
647,528488120,42.05122408118039,-93.64361043552431,176000,216475.4,205950.0
648,528488130,42.0512234774297,-93.64365523268008,187750,214125.4,205950.0
649,528488140,42.05122208592715,-93.64372242237481,230348,205605.8,197000.0
650,528490040,42.05100085340539,-93.64084716337558,234500,255100.0,256000.0
651,528490070,42.05088919830085,-93.63984883545916,209000,253000.0,234500.0
652,528490080,42.05089156910706,-93.63977789364256,207500,253300.0,234500.0
653,531375130,42.03779023299646,-93.69052701683279,153000,167648.6,158000.0
654,531375140,42.037745,-93.690134,149000,153400.0,155000.0
655,531363010,42.03776586661637,-93.69189589648502,159000,149500.0,147000.0
656,531363030,42.03777201128099,-93.69195511732237,152000,149900.0,147000.0
657,531363040,42.03777543044025,-93.69199067657864,147000,150900.0,152000.0
658,531363050,42.037777709879755,-93.69201438274948,143500,147700.0,147000.0
659,531363060,42.0378234377822,-93.69245258059428,141000,148200.0,147000.0
660,531363080,42.037829572853596,-93.69251180039196,139500,148500.0,147000.0
661,531367050,42.036212,-93.6924465,233000,196600.0,201000.0
662,531369010,42.036212,-93.6924465,193000,204600.0,203000.0
663,531369020,42.036212,-93.6924465,203000,202600.0,201000.0
664,531369060,42.036212,-93.6924465,181000,207000.0,203000.0
665,531371050,42.03528965968997,-93.69184014108127,184900,212700.0,193000.0
666,531371070,42.03528065637948,-93.69243150921578,188000,201280.0,193000.0
667,531373060,42.03512386445076,-93.69182330890915,192500,211180.0,193000.0
668,531375040,42.03789478718914,-93.69152303149954,159000,149300.0,147000.0
669,531375050,42.037889415788776,-93.69147201386849,146000,159480.0,159000.0
670,531375070,42.037880984107865,-93.69138693054299,142500,165980.0,159000.0
671,531375090,42.03779939641082,-93.69062607322523,142000,169848.6,158000.0
672,531375100,42.03779751992414,-93.69060626586594,158000,166648.6,155000.0
673,531375110,42.03779564343747,-93.69058645850664,159000,166448.6,155000.0
674,531375120,42.037792828707474,-93.69055674746764,155000,167248.6,158000.0
675,531376010,42.03678026115666,-93.6912138297628,173000,188828.6,184000.0
676,531376030,42.036697748221115,-93.69121222236794,184000,193180.0,181000.0
677,531376050,42.03758888668608,-93.69114010099126,184900,172748.6,170000.0
678,531376060,42.037556920296716,-93.691149759933,181000,173528.6,170000.0
679,531376070,42.037524195599936,-93.69115714938067,170000,175728.6,181000.0
680,531452020,42.03470498605157,-93.68622929966419,99500,128200.0,125000.0
681,531452050,42.03480396512893,-93.68622974916045,125000,123100.0,125000.0
682,531452050,42.03480396512893,-93.68622974916045,125000,123100.0,125000.0
683,531452070,42.03552981169622,-93.68623304546637,145000,143200.0,143000.0
684,531452080,42.03556280472201,-93.68623319529848,172000,141600.0,144000.0
685,531452100,42.03562879077359,-93.68623349496264,151000,158620.0,153900.0
686,531452140,42.03637109386144,-93.68624166123048,153900,177940.0,179200.0
687,531452180,42.03651955306964,-93.68624346346672,194500,165420.0,153900.0
688,531452210,42.03729670808676,-93.68658825997936,150000,179300.0,179200.0
689,531376090,42.037645728524225,-93.69074628294779,224243,153400.0,155000.0
690,531379030,42.036860243728135,-93.68918278391688,187000,192500.0,189000.0
691,531379050,42.036862676524244,-93.68929512185456,220000,185900.0,187000.0
692,531380080,42.036212,-93.6924465,205000,202200.0,201000.0
693,531380110,42.036212,-93.6924465,201000,203000.0,203000.0
694,531382070,42.03579438904468,-93.69133791874155,257000,197480.0,192500.0
695,531382090,42.036212,-93.6924465,182000,203000.0,203000.0
696,531382110,42.036212,-93.6924465,163000,203000.0,203000.0
697,531382120,42.036212,-93.6924465,193500,203000.0,203000.0
698,531384030,42.03498006470297,-93.68991858232671,189000,207050.0,192500.0
699,531384070,42.035216955754144,-93.68951234693058,191750,192100.0,189000.0
700,531385020,42.03698944897959,-93.68877371428572,189000,188380.0,184000.0
701,531385060,42.03617143045268,-93.68876227146406,190500,190840.0,187000.0
702,531385070,42.03613564403293,-93.68876404466505,179000,193140.0,189000.0
703,531385130,42.03513882316325,-93.68930842325092,215000,187450.0,189000.0
704,531450030,42.03738444352039,-93.68789867139569,175000,175620.0,179200.0
705,531450040,42.037328774081566,-93.6878976855827,175900,175440.0,179200.0
706,531450090,42.036345280662346,-93.68788026955342,179200,183800.0,189000.0
707,531450120,42.03551023907999,-93.68786548235872,171500,184940.0,187000.0
708,531450170,42.0352689834337,-93.68786272053362,187000,178800.0,171500.0
709,531451020,42.03638884285896,-93.68646893724336,193000,170120.0,172000.0
710,531451030,42.03635612057922,-93.6864682868005,179200,172880.0,172000.0
711,531451110,42.035488934679215,-93.68645464146186,143000,143600.0,145000.0
712,531451150,42.03468709238535,-93.68645026777664,128000,126300.0,125000.0
713,531451280,42.03543759742004,-93.68764255174864,189000,181840.0,179200.0
714,531452010,42.03465549651289,-93.68622907491604,120000,124100.0,125000.0
715,531452260,42.03767742851948,-93.68875931453856,184000,189380.0,187000.0
716,531453010,42.034671747183744,-93.6849951387715,152000,128100.0,125000.0
717,531453040,42.034760609510606,-93.68499576324322,171000,129100.0,125000.0
718,531453100,42.035688727146635,-93.68500228550349,162000,154400.0,151000.0
719,531453140,42.035634898410905,-93.68522470040688,144000,160200.0,162000.0
720,531475220,42.03566380909658,-93.68392168757799,160000,147200.0,152000.0
721,531477020,42.037065999999996,-93.67867338888891,82000,115300.0,119500.0
722,531477040,42.037015999999994,-93.67867394444444,144000,102900.0,112000.0
723,531478010,42.03577746938775,-93.68175228571428,107000,166200.0,162000.0
724,531479020,42.035291734693885,-93.68036485714286,76000,153200.0,144000.0
725,532351050,42.036070387755096,-93.67440985714286,128000,129700.0,132000.0
726,532351060,42.03608293877551,-93.67452128571428,129500,129400.0,132000.0
727,532351090,42.03625767346938,-93.67609259183672,125000,121500.0,119500.0
728,532351140,42.036373,-93.677215,112000,124300.0,125000.0
729,532351150,42.036377966976005,-93.677257350006,119500,122800.0,125000.0
730,532353020,42.035400277951524,-93.67603409068205,110000,137200.0,144000.0
731,532353030,42.03536472396376,-93.67601192089813,144000,132400.0,135000.0
732,532353050,42.03528206398965,-93.6759448345423,144000,132400.0,135000.0
733,532353120,42.03478771651257,-93.67697466213608,120750,141800.0,144000.0
734,532353130,42.03484686085428,-93.67697577022679,135000,138950.0,144000.0
735,532353130,42.03484686085428,-93.67697577022679,135000,138950.0,144000.0
736,532353180,42.03514258197271,-93.67698065927452,151000,128950.0,135000.0
737,532354010,42.035940857142855,-93.67474,132500,128800.0,129500.0
738,532354060,42.03587810204082,-93.67418285714285,132000,134100.0,132500.0
739,532354070,42.03586555102041,-93.67407142857141,132500,134000.0,132000.0
740,532354090,42.03487773148428,-93.67371450855043,148000,125980.0,131400.0
741,532354150,42.03462185714285,-93.67417240816329,135000,125960.0,131400.0
742,532354160,42.034622285714285,-93.6742680408163,141000,124760.0,131400.0
743,532354230,42.03537914558364,-93.67575486674556,122000,131100.0,132500.0
744,532376040,42.034644923973964,-93.66951756572132,129000,118256.6,126000.0
745,532376080,42.03475459306628,-93.66951160057666,126000,118856.6,129000.0
746,532376090,42.03477656100864,-93.66951124378872,143900,115276.6,126000.0
747,532376110,42.03547188676149,-93.66951442264771,129000,116656.6,126000.0
748,532376160,42.035707244897964,-93.67111710204081,138500,122875.0,120875.0
749,532376170,42.03571148979592,-93.67115820408165,115000,131475.0,137000.0
750,532376180,42.035715734693866,-93.67119930612243,116000,131275.0,137000.0
751,532376250,42.03586157142858,-93.672579,133500,126300.0,122000.0
752,532376250,42.03586157142858,-93.672579,133500,126300.0,122000.0
753,532377050,42.035684591836734,-93.67249157142857,145000,126100.0,125500.0
754,532377060,42.03492614970521,-93.67217225423157,122000,133240.0,133000.0
755,532377100,42.034685187930975,-93.67212195721363,133000,130020.0,129200.0
756,532377130,42.0347092512174,-93.6734836316701,131400,129300.0,135000.0
757,532377140,42.0347575024348,-93.6734832633402,128500,129880.0,135000.0
758,532378050,42.0353174,-93.67095712383178,120875,129700.0,137000.0
759,532378070,42.035543921953604,-93.67104108534794,137000,123175.0,120875.0
760,532378110,42.03538295383696,-93.66976906886673,127000,117056.6,126000.0
761,532378120,42.03469450295671,-93.66973712848696,62383,131580.0,129000.0
762,532378130,42.034672668637796,-93.66973775232464,124000,119256.6,129000.0
763,532378160,42.03458848484848,-93.66994189898986,135000,111376.6,123000.0
764,532378180,42.034589545454544,-93.67004396969696,123000,113776.6,124000.0
765,532378200,42.03459803030303,-93.67086053535351,142000,125315.0,123000.0
766,532378220,42.03476522873856,-93.67190502706886,129200,128675.0,125500.0
767,532378240,42.03489390322482,-93.67191825955149,125500,129415.0,129200.0
768,532476050,42.037211,-93.660602,260000,270200.0,290000.0
769,532476080,42.037650851170994,-93.662182122783,300000,262200.0,275000.0
770,532477030,42.037487878550756,-93.6621167912013,192000,283800.0,290000.0
771,532477040,42.03748254812343,-93.66223155216619,294000,263400.0,275000.0
772,532478020,42.03728355858157,-93.66016848302029,275000,300000.0,290000.0
773,532479020,42.034612217391306,-93.660487,140000,137700.0,130500.0
774,532479050,42.03465486956522,-93.660487,129000,139900.0,140000.0
775,532479120,42.03468253846154,-93.66195007692309,171000,142800.0,140000.0
776,533212050,42.047567265550725,-93.64492680751785,165000,150600.0,151000.0
777,533212060,42.047554433193056,-93.64492689647699,152000,153200.0,151000.0
778,533212100,42.04749027140474,-93.64492734127278,151000,152760.0,149900.0
779,533212110,42.04747743904708,-93.64492743023192,147400,153480.0,151000.0
780,533212120,42.0474646066894,-93.64492751919107,149900,152980.0,151000.0
781,533213010,42.047427363923276,-93.6475996487335,222000,185440.0,193800.0
782,533213020,42.0474208778708,-93.64758041232044,195000,190840.0,193800.0
783,533213040,42.047117,-93.646828,172500,277660.0,290000.0
784,533213070,42.04711876691764,-93.64634438338976,179400,205360.0,176000.0
785,533110130,42.045752800629714,-93.65387228156985,260000,304900.0,290000.0
786,533120030,42.04741032017221,-93.6533032150516,302000,323800.0,334000.0
787,533125080,42.04772329614281,-93.65357221984912,290000,350700.0,334000.0
788,533125120,42.04859977363349,-93.65367775597777,334000,334100.0,315000.0
789,533125140,42.048599222251774,-93.65334224019912,372500,326400.0,315000.0
790,533128030,,,268000,,
791,533128090,,,262000,,
792,533130020,42.047710992788474,-93.64928363581829,190000,233230.0,235000.0
793,533130130,42.04576801482544,-93.6526501994263,362500,284400.0,285000.0
794,533130160,42.04577395463849,-93.65232379747751,285000,299900.0,290000.0
795,533130170,42.045772413444254,-93.65221498916408,285000,299900.0,290000.0
796,533135020,42.04756942857143,-93.65029857142858,235000,224230.0,214000.0
797,533205060,42.047431926704824,-93.64807924431726,260000,189240.0,193800.0
798,533205110,42.0476047890515,-93.64810461004221,214000,215830.0,196000.0
799,533206020,42.0477401256381,-93.64778782365164,280750,189240.0,193800.0
800,533206040,42.047505,-93.647671,176400,194560.0,195000.0
801,533206050,42.04748696849148,-93.64765887536495,196000,190640.0,193800.0
802,533206060,42.04745090547442,-93.64763462609487,166000,196640.0,195000.0
803,533206070,42.047440452866546,-93.64761628687972,193800,191080.0,195000.0
804,533208020,42.04771201799954,-93.64670427559805,194000,187360.0,190000.0
805,533208040,42.04769896383669,-93.64665561664779,199900,186180.0,190000.0
806,533208050,42.04769447845685,-93.64663943537052,197000,186760.0,190000.0
807,533208080,42.047715503863365,-93.64604748389922,171900,191780.0,194000.0
808,533208090,42.04772986946443,-93.64603878546193,190000,188160.0,194000.0
809,533208140,42.047816063070826,-93.64598659483784,178000,190560.0,194000.0
810,533210060,42.048473157977575,-93.64607655608327,155000,187360.0,190000.0
811,533212010,42.04761859498139,-93.64492645168123,151000,153400.0,151000.0
812,533212020,42.04760576262371,-93.64492654064041,149500,153700.0,151000.0
813,533212020,42.04760576262371,-93.64492654064041,149500,153700.0,151000.0
814,533213120,42.04711701639097,-93.64596287283821,172900,172380.0,176000.0
815,533213130,42.04711534426065,-93.64588658189213,176500,171660.0,172900.0
816,533213140,42.04711367213032,-93.64581029094609,176000,171760.0,172900.0
817,533215020,42.04653480740365,-93.64691694110472,300000,277180.0,290000.0
818,533215030,42.04654109010214,-93.64691249724484,285000,280180.0,300000.0
819,533215040,42.04654737280063,-93.64690805338492,290000,279180.0,300000.0
820,533215070,42.04684747222199,-93.64676810351378,305000,275280.0,290000.0
821,533215080,42.04685516319425,-93.64676784057457,328900,270500.0,290000.0
822,533217050,42.04694863364057,-93.64577722964748,160000,174960.0,176000.0
823,533217060,42.04694850691245,-93.64576958371799,170000,172960.0,176000.0
824,533221030,42.04617095588393,-93.64667015467221,168500,175500.0,177000.0
825,533221040,42.04617168716721,-93.64668095879291,180000,173200.0,177000.0
826,533221060,42.046173149733775,-93.64670256703432,177000,173800.0,177000.0
827,533221080,42.04617461230033,-93.64672417527576,166000,177700.0,177000.0
828,533221090,42.046175343583606,-93.64673497939646,177500,175400.0,177000.0
829,533221100,42.04617607486689,-93.64674578351715,177000,175500.0,177000.0
830,533221110,42.04617680615016,-93.64675658763788,177000,175500.0,177000.0
831,533223010,42.046461875977286,-93.64544681251397,183900,154382.0,155000.0
832,533223020,42.04645711033484,-93.64544674443337,155000,160162.0,156000.0
833,533223030,42.04645234469238,-93.64544667635276,156000,159962.0,155000.0
834,533223050,42.04644281340748,-93.64544654019151,148800,161402.0,156000.0
835,533223080,42.04623312513961,-93.64544354464485,165000,149182.0,148800.0
836,533223100,42.046223593854705,-93.64544340848364,147110,152760.0,155000.0
837,533223110,42.046218828212254,-93.64544334040305,139000,154382.0,155000.0
838,533251110,42.04475538230206,-93.6460220352635,255000,217150.0,194000.0
839,533251120,42.04475561393878,-93.64599539703968,162500,235650.0,245500.0
840,533251130,42.04475584557552,-93.64596875881588,194000,229350.0,245500.0
841,533252020,42.04376906424129,-93.64629760406144,165000,227150.0,218000.0
842,533252040,42.04377237616086,-93.646133736041,318750,196400.0,181500.0
843,533234020,42.04661079961037,-93.64350378515024,223000,254300.0,254000.0
844,533236040,42.04713095757547,-93.64229065662519,174000,221700.0,200000.0
845,533236050,42.047128208125024,-93.6423082138302,172500,222000.0,200000.0
846,533236060,42.04712545867458,-93.64232577103519,170000,222500.0,200000.0
847,533236070,42.04712270922413,-93.6423433282402,200000,216500.0,174000.0
848,533236090,42.04711721032323,-93.6423784426502,345000,187500.0,174000.0
849,533241010,42.04653046342225,-93.64328937832171,200000,265400.0,254000.0
850,533241030,42.04642609130458,-93.64113691664512,239000,187500.0,174000.0
851,533242030,42.046516114863245,-93.6419989099222,221000,191100.0,174000.0
852,533242080,42.04636033868131,-93.64309678083308,204000,258000.0,223000.0
853,533242090,42.04637557084984,-93.64315700103424,301000,238600.0,221000.0
854,533244030,42.046396979359756,-93.64443466040936,254000,199060.0,156000.0
855,533244040,42.04639852764888,-93.64449716125284,312500,179540.0,156000.0
856,533250050,42.044748171887974,-93.64791854964815,245500,269240.0,270000.0
857,533250110,42.04482523153892,-93.6481061129878,217500,274840.0,270000.0
858,533250130,42.04483500312437,-93.64817334149569,270000,247340.0,245500.0
859,533250160,42.04465756768533,-93.64823284612062,324000,236540.0,245500.0
860,533250190,42.04462444997488,-93.64812865520894,279700,245400.0,245500.0
861,533252130,42.04298891836734,-93.64575671428571,218000,218770.0,187000.0
862,533253030,42.0427331748041,-93.6493167532215,214000,182900.0,188000.0
863,533253050,42.04286334960819,-93.64931050644293,188000,188100.0,190000.0
864,533253060,42.04292843701024,-93.64930738305368,155000,194700.0,190000.0
865,533253070,42.04299352441229,-93.64930425966442,211500,183400.0,188000.0
866,533253090,42.04312369921639,-93.64929801288591,190000,187700.0,188000.0
867,533253160,42.04346321348393,-93.64916910893865,170000,191700.0,190000.0
868,533253180,42.04261138560274,-93.64761730261614,213750,190000.0,188000.0
869,533253210,42.04221242026239,-93.64724972095215,206000,214870.0,214000.0
870,533254050,42.042216557132335,-93.64561621012119,241600,201250.0,206000.0
871,533254100,42.042245,-93.64702199999999,187000,212170.0,213750.0
872,533254130,42.043196,-93.64550899999999,181500,226070.0,218000.0
873,533350020,42.03699027013813,-93.65819074824287,373000,272000.0,275000.0
874,533350050,42.03728964083625,-93.65819855808628,385000,269600.0,275000.0
875,533350090,42.037447559088505,-93.65756641532292,150000,316600.0,290000.0
876,533350120,42.0375958,-93.6594875,290000,288600.0,275000.0
877,534127270,42.04873920408163,-93.63594944897959,179900,188530.0,190000.0
878,534128010,42.04903420384354,-93.63264578650906,200000,171880.0,162500.0
879,534128020,42.048995,-93.632611,206000,170680.0,162500.0
880,533352075,42.034608287927725,-93.6561862512053,190000,173280.0,150000.0
881,533352150,42.03456663265307,-93.659175,150000,127700.0,130500.0
882,533352170,42.03457414285714,-93.659175,130500,131600.0,131000.0
883,534102025,42.04844622222222,-93.639552,230000,224580.0,226000.0
884,534104090,42.04831911111111,-93.639331,226000,225380.0,230000.0
885,534104100,42.04844622222222,-93.639331,205000,229580.0,230000.0
886,534125080,42.047781456717495,-93.63553267246368,154000,186610.0,174000.0
887,534125120,42.04647587612449,-93.63453451948163,143450,203680.0,218500.0
888,534125210,42.0456386122449,-93.63390977551019,146500,179071.0,146500.0
889,534125210,42.0456386122449,-93.63390977551019,146500,179071.0,146500.0
890,534126060,42.04816433682847,-93.6344636069875,170000,209460.0,185750.0
891,534126090,42.047957304301256,-93.63496403890456,174000,186960.0,185000.0
892,534127080,42.04792033420711,-93.63505340174689,240050,173750.0,174000.0
893,534127130,42.04811257869667,-93.63458871496677,185000,206460.0,185750.0
894,534127140,42.04857355,-93.63348366685749,162500,180980.0,178900.0
895,534127170,42.048782414615296,-93.634944770068,185750,190100.0,183000.0
896,534127190,42.04880958873176,-93.63487771975764,262500,174750.0,183000.0
897,534127210,42.04886393696468,-93.63474361913694,183000,190650.0,185000.0
898,534127230,42.04894545931406,-93.63454246820592,150000,197250.0,185000.0
899,534127260,42.048682979591824,-93.63590975510205,164000,206210.0,197900.0
900,534128090,42.047725465088575,-93.63152308199787,185000,189210.0,197900.0
901,534128100,42.04787,-93.63238179999999,162000,186480.0,185000.0
902,534175010,42.045475818181814,-93.63383418181816,136905,184900.0,163000.0
903,534175080,42.043654031425746,-93.63268689392063,213250,169700.0,171000.0
904,534175100,42.04354439370992,-93.63261046652536,164500,179550.0,175500.0
905,534175140,42.0426828579844,-93.63197699794864,140500,180950.0,171000.0
906,534128190,42.04649121414232,-93.6331231205293,256900,195180.0,197900.0
907,534128210,42.04648119313467,-93.63331189475613,250000,182370.0,146500.0
908,534129040,42.0463123234812,-93.63316447180974,218500,192580.0,163000.0
909,534129060,42.046572999999995,-93.631701,215000,204260.0,197900.0
910,534129080,42.046344,-93.631941,197900,220680.0,218500.0
911,534129230,42.048179474747464,-93.63029399999999,165150,142000.0,130000.0
912,534129370,42.04565875510204,-93.63259946938776,163000,191341.0,197900.0
913,534151090,42.04321316252822,-93.63800493871996,188500,202380.0,205000.0
914,534151120,42.043175416605784,-93.63791538763081,230000,194080.0,196500.0
915,534151175,42.043132443732944,-93.63701692058576,243500,219800.0,212500.0
916,534151180,42.04311905624381,-93.63698612936076,255000,217500.0,212500.0
917,534152050,42.04331646337044,-93.63727919577093,205000,227500.0,230000.0
918,534152070,42.04331738262278,-93.6373458675667,212500,226000.0,230000.0
919,534152100,42.04332123283857,-93.63751258190996,196500,215900.0,212500.0
920,534152120,42.04365387468762,-93.63785692655183,167900,206500.0,205000.0
921,534176060,42.043831992663335,-93.63155173333323,197500,195600.0,175500.0
922,534176140,42.042697198152425,-93.63172902384359,158500,191150.0,197500.0
923,534176230,42.043777478580154,-93.63251732040537,171000,178150.0,175500.0
924,534176250,42.04452171442495,-93.6330337420966,140000,182531.0,171000.0
925,534177180,42.043751487782544,-93.63124205592922,240000,214160.0,197500.0
926,534177210,42.043849122010606,-93.63130940099082,175500,227060.0,227000.0
927,534177230,42.04455376067282,-93.63181831620726,227000,187600.0,185000.0
928,534178010,42.04207482689385,-93.62950106540809,127000,161100.0,158000.0
929,534200030,42.048788186819465,-93.62915074903395,130000,148230.0,145000.0
930,534201040,42.04797712829743,-93.62906842068895,127000,139730.0,135500.0
931,534201130,42.04661954545454,-93.627966,135500,144350.0,142250.0
932,534201230,42.045814918367356,-93.62601469387756,142000,143350.0,141000.0
933,534201240,42.04573750207937,-93.62622991999754,141000,143550.0,142000.0
934,534201250,42.045738253119055,-93.6263093799963,155000,140750.0,141000.0
935,534201280,42.04574050623812,-93.62654775999262,138500,147200.0,142000.0
936,534201300,42.04573429879347,-93.62670637526621,140000,146900.0,142000.0
937,534202020,42.048208135413155,-93.62672967929458,124400,135610.0,143000.0
938,534202030,42.04823265416526,-93.62666747171784,143000,131890.0,129250.0
939,534202130,42.0472465,-93.6261179,147000,144730.0,143000.0
940,534202160,42.046580774503724,-93.62633287305052,142250,149200.0,147000.0
941,534202170,42.04657956494262,-93.62643257544443,143000,149050.0,147000.0
942,534202180,42.046577952194475,-93.62656551196972,158000,145350.0,143000.0
943,534204030,42.04657263636364,-93.62479963636363,135000,141350.0,145000.0
944,534204120,42.046627,-93.625787,156000,145050.0,143000.0
945,534252070,42.04400813867079,-93.62465430950701,103000,151460.0,144000.0
946,534252090,42.04394083137912,-93.62460986943621,178400,136380.0,139900.0
947,534225110,42.04764304782165,-93.62458843657076,145000,128420.0,135000.0
948,534225120,42.048207774215996,-93.62460230980587,142600,130100.0,129250.0
949,534226060,42.045806474747465,-93.62457703030304,146000,130860.0,129900.0
950,534226120,42.04661706060607,-93.62457872727272,117500,144850.0,145000.0
951,534250010,42.04553058199126,-93.63036795695385,135000,191580.0,190000.0
952,534250300,42.04466,-93.629708,190000,193060.0,175500.0
953,534250335,42.0443817,-93.6292572,170000,196460.0,185000.0
954,534250370,42.044063547972655,-93.63019974439564,299800,192100.0,185000.0
955,534250410,42.04472415943532,-93.6306693908486,185000,205460.0,190000.0
956,534251030,42.04392775353117,-93.62759043272207,172500,174100.0,173000.0
957,534251280,42.04317179962379,-93.62596656923657,173000,157780.0,161500.0
958,534251320,42.042316856344954,-93.6259626741692,143000,161880.0,168500.0
959,534252040,42.04467577213927,-93.62479946563464,144000,140780.0,127500.0
960,534252060,42.044048523045795,-93.62468097354947,119000,148260.0,144000.0
961,534252110,42.04316111859128,-93.62477456483307,139900,148480.0,161500.0
962,534252240,42.043170808455656,-93.62574447558184,161500,162060.0,173000.0
963,534252270,42.044042959298594,-93.62576579920582,176000,146980.0,161500.0
964,534403370,42.04122141044833,-93.62720432754351,158000,159400.0,157500.0
965,534403400,42.0412097,-93.6270558,167000,157600.0,157500.0
966,534403410,42.041214097838505,-93.62741617421995,180500,154900.0,157500.0
967,534403420,42.041264293515525,-93.62754452265993,147000,161600.0,158000.0
968,534275010,42.04322796774737,-93.623531453391,136500,141370.0,141500.0
969,534275060,42.043157545707366,-93.62321486965608,141500,126990.0,128950.0
970,534275100,42.04237125262611,-93.62250919893587,118000,115280.0,106500.0
971,534275170,42.042162555555564,-93.62367055555555,151500,125030.0,126500.0
972,534275220,42.0423584226295,-93.62457289238908,126500,139080.0,139900.0
973,534276010,42.0450474240171,-93.62360488018685,129900,138480.0,144000.0
974,534276010,42.0450474240171,-93.62360488018685,129900,138480.0,144000.0
975,534276040,42.044964,-93.62360100000001,127500,138960.0,144000.0
976,534276070,42.04402466064136,-93.62312652643324,145000,132870.0,129900.0
977,534276160,42.04261932346703,-93.62139972114164,120000,123100.0,124000.0
978,534276180,42.04254407200315,-93.62139147931464,124000,122300.0,120000.0
979,534276190,42.04246882053926,-93.62138323748763,98000,127500.0,124000.0
980,534276230,42.042240595347536,-93.62228029253552,145000,109880.0,106500.0
981,534276290,42.042640091722824,-93.6222919407632,106500,121000.0,120000.0
982,534276360,42.043355983679106,-93.62332249557673,128950,133880.0,139900.0
983,534277060,42.044865,-93.62161800000001,109008,142295.0,140000.0
984,534277070,42.044865,-93.62161800000001,135750,136946.6,140000.0
985,534277090,42.044865,-93.62161800000001,140000,136096.6,135750.0
986,534278070,42.044865,-93.62161800000001,177625,128571.6,135750.0
987,534278150,42.044865,-93.62161800000001,140500,135996.6,135750.0
988,534278170,42.044677563030355,-93.62120572020515,137500,135996.6,135750.0
989,534278190,42.04482343327602,-93.62120641565329,117600,139976.6,137500.0
990,534400030,42.041346894343455,-93.62930602362957,155000,155800.0,157500.0
991,534400050,42.040791,-93.62945699999999,167000,152700.0,155000.0
992,534400060,42.04058604997788,-93.6296709216563,180500,160100.0,161000.0
993,534400290,42.03835418428905,-93.62832041301807,153000,153500.0,160000.0
994,534401110,42.03920257142857,-93.626974,159000,175400.0,161000.0
995,534401120,42.0392109,-93.62947840000001,163500,166460.0,174900.0
996,534401130,42.0392109,-93.62947840000001,174900,164180.0,163500.0
997,534401140,42.0392109,-93.62947840000001,178900,163380.0,163500.0
998,534401190,42.0397374085605,-93.62970074216166,140000,171760.0,174900.0
999,534401200,42.03978813086087,-93.62973661707248,161000,167560.0,174900.0
1000,534402140,42.04001564,-93.6277972,154000,177700.0,177500.0
1001,534402170,42.039907523558135,-93.6281476385107,177500,155500.0,159000.0
1002,534403040,42.04194211111111,-93.62771055555555,158000,157600.0,157500.0
1003,534403050,42.041943686868684,-93.62761807070707,145000,160200.0,158000.0
1004,534403080,42.04196627272727,-93.62629245454544,179900,156300.0,158000.0
1005,534403100,42.041969949494955,-93.62607665656564,168500,158580.0,158000.0
1006,534403280,42.03851289795919,-93.62673348979591,160000,167800.0,159000.0
1007,534403290,42.039192,-93.62675300000001,224500,162300.0,160000.0
1008,534403440,42.04131004433643,-93.62774527117209,157500,162100.0,158000.0
1009,534425015,42.04111748923096,-93.62478349895784,200000,145830.0,145500.0
1010,534425080,42.04073415384615,-93.62447853846152,181900,154450.0,150750.0
1011,534450090,42.03649977140221,-93.62970391791235,39300,73800.0,64500.0
1012,534476080,42.036215286105424,-93.62374100000001,144000,139500.0,140000.0
1013,534426040,42.04110597278997,-93.62338267151682,145500,148410.0,150750.0
1014,534426110,42.04122444683396,-93.62456660627306,124500,160930.0,150750.0
1015,534427010,42.04199908695652,-93.62296382608696,84900,134350.0,145000.0
1016,534427040,42.04200866666667,-93.62169166666666,142000,117760.0,120000.0
1017,534427090,42.041276769627956,-93.62179028947821,140000,136560.0,142000.0
1018,534427140,42.04128712317432,-93.62325760777752,150750,137660.0,145500.0
1019,534428020,42.04110516477978,-93.6217039872375,141000,137660.0,142000.0
1020,534428100,42.04030279785764,-93.62214108540459,153000,149100.0,141000.0
1021,534429030,42.04139501333769,-93.6212784437598,101800,133200.0,141000.0
1022,534429130,42.04013450915821,-93.62208412387304,151500,148800.0,141000.0
1023,534429150,42.03954124010309,-93.6226506470458,174500,138625.0,138500.0
1024,534430050,42.03918705369127,-93.62389636241609,129800,143225.0,138500.0
1025,534430080,42.039200932885905,-93.62305004697987,142125,140760.0,137000.0
1026,534430090,42.03920211409396,-93.62297802013424,124000,144385.0,138500.0
1027,534430110,42.03846308598738,-93.62270412862708,137000,132725.0,137000.0
1028,534431020,42.03919251931721,-93.62185078564524,138500,151020.0,137000.0
